Row ID,Order Date,Ship Mode,Segment,Category,Sales,Quantity,Discount,Profit,Shipping Cost
24792,11/6/2013,First Class,Home Office,Office Supplies,59.82,2,0,23.88,7.61
24793,11/6/2013,Second Class,Corporate,Office Supplies,39.76,7,0,15.82,6.64
24794,11/6/2013,Standard Class,Consumer,Office Supplies,52.08,3,0,18.72,6.5
24795,11/6/2013,Second Class,Corporate,Office Supplies,25.06,1,0,11.52,6.06
24796,11/6/2013,First Class,Corporate,Office Supplies,44.781,2,0.45,-4.899,5.58
24797,11/6/2013,Standard Class,Corporate,Office Supplies,77.16,2,0,34.72,5.56
24798,11/6/2013,First Class,Consumer,Office Supplies,20.46,2,0,5.3196,5.13
24799,11/6/2013,Standard Class,Consumer,Office Supplies,48.72,2,0,19.44,3.92
24800,11/6/2013,Standard Class,Consumer,Office Supplies,32.62,1,0,11.08,3.35
24801,11/6/2013,Standard Class,Consumer,Office Supplies,40.32,7,0,14,2.96
24802,11/6/2013,Second Class,Corporate,Office Supplies,10.95,3,0,3.285,2.3
24803,11/6/2013,Same Day,Consumer,Office Supplies,21.76,4,0,6.96,1.53
24804,11/6/2013,Standard Class,Consumer,Office Supplies,26.64,2,0,10.92,1.47
24805,11/6/2013,First Class,Consumer,Furniture,10.11,3,0,3.2352,1.3
24806,11/6/2013,Standard Class,Consumer,Office Supplies,14.7,1,0,2.94,1.19
24807,11/6/2013,Standard Class,Consumer,Technology,38.52,1,0,7.29,1.14
24808,11/6/2013,Standard Class,Corporate,Office Supplies,14.2146,3,0.47,-4.8654,0.94
24809,11/6/2013,Standard Class,Corporate,Office Supplies,15.9,3,0,3.48,0.86
24810,11/6/2013,Standard Class,Consumer,Office Supplies,24.896,4,0.2,7.78,0.86
24811,11/6/2013,Standard Class,Consumer,Office Supplies,4.224,3,0.2,0.4752,0.37
24812,11/6/2013,Standard Class,Corporate,Office Supplies,5.32,2,0,1.8,0.18
24813,11/6/2013,First Class,Corporate,Office Supplies,1551.6,5,0,108.6,163.94
24814,11/6/2013,Second Class,Consumer,Office Supplies,496.83,1,0,84.45,113.97
24815,11/6/2013,Standard Class,Home Office,Office Supplies,3421.467,7,0.1,874.167,110.5
24816,11/6/2013,Second Class,Consumer,Furniture,586.764,6,0.1,45.504,98.89
24817,11/6/2013,Second Class,Corporate,Office Supplies,846.6,4,0,372.48,77.06
24818,11/6/2013,First Class,Corporate,Technology,734.94,6,0,190.98,72.17
24819,11/6/2013,Second Class,Consumer,Technology,298.92,1,0,131.52,69.09
24820,11/6/2013,Second Class,Consumer,Technology,229.5216,3,0.37,3.6216,58.15
24821,11/6/2013,Standard Class,Home Office,Technology,373.41,5,0.1,82.86,36.86
24822,11/6/2013,Standard Class,Consumer,Furniture,351.216,9,0.2,118.476,36.52
24823,11/6/2013,Standard Class,Home Office,Technology,478.44,10,0.1,100.74,36.32
24824,11/6/2013,Standard Class,Corporate,Office Supplies,408.36,2,0,24.48,32.13
24825,11/6/2013,Standard Class,Home Office,Office Supplies,243.648,3,0.1,75.798,26.63
24826,11/6/2013,First Class,Corporate,Office Supplies,119.04,6,0,35.712,25.13
24827,11/6/2013,Second Class,Consumer,Technology,74.22,2,0,11.1,24.18
24828,11/6/2013,Second Class,Corporate,Furniture,270.18,6,0,56.7,21.91
24829,11/6/2013,Second Class,Consumer,Office Supplies,124.3755,9,0.17,16.3755,21.11
24830,11/6/2013,Second Class,Consumer,Technology,148.32,1,0,66.72,20.8
24831,11/6/2013,Second Class,Corporate,Office Supplies,250.272,9,0.2,15.642,19.47
24832,11/6/2013,First Class,Corporate,Office Supplies,70.95,3,0,20.5755,18.94
24833,11/6/2013,Second Class,Corporate,Office Supplies,137.79,1,0,17.91,17.52
24834,11/6/2013,Standard Class,Consumer,Office Supplies,321.858,2,0.7,-568.662,16.7
24835,11/6/2013,Standard Class,Corporate,Technology,492.96,4,0,29.52,14.44
24836,11/6/2013,Standard Class,Consumer,Furniture,164.088,1,0.6,-110.772,12.62
24837,11/6/2013,Second Class,Corporate,Office Supplies,89.4,2,0,16.98,12.55
24838,11/6/2013,Standard Class,Corporate,Office Supplies,166.92,13,0.7,-116.844,12.54
24839,11/6/2013,Second Class,Home Office,Technology,156.744,6,0.6,-121.536,11.96
24840,11/6/2013,Standard Class,Consumer,Technology,115.02,1,0,3.45,11.3
24841,11/6/2013,Standard Class,Consumer,Technology,117.15,1,0,8.19,11.08
24842,11/6/2013,Second Class,Corporate,Technology,74.49,1,0,8.91,10.98
24843,11/6/2013,Second Class,Consumer,Office Supplies,54.513,3,0.1,1.773,10.82
24844,11/6/2013,First Class,Corporate,Office Supplies,34.944,6,0.2,11.7936,10.68
24845,11/6/2013,Standard Class,Corporate,Office Supplies,137.34,1,0,0,10.12
24846,11/6/2013,Standard Class,Corporate,Office Supplies,149.22,3,0,35.73,9.79
24847,11/6/2013,Second Class,Consumer,Technology,109.665,3,0.5,-30.735,9.34
24848,11/6/2013,Standard Class,Consumer,Office Supplies,97.92,2,0,35.22,8.17
24849,11/6/2013,First Class,Home Office,Office Supplies,27.297,1,0.7,-44.613,7.8
24850,11/6/2013,Second Class,Consumer,Office Supplies,24.402,2,0.17,3.822,7.04
24851,11/6/2013,Standard Class,Consumer,Office Supplies,81.288,1,0.6,-58.962,6.63
24852,11/6/2013,Standard Class,Consumer,Technology,131.598,6,0.7,-254.502,6.57
24853,11/6/2013,Second Class,Consumer,Office Supplies,33.372,3,0.1,7.002,5.95
24854,11/6/2013,Standard Class,Consumer,Technology,57.288,1,0.6,-78.792,5.87
24855,11/6/2013,Standard Class,Consumer,Office Supplies,47.04,4,0.5,-12.24,5.84
24856,11/6/2013,Standard Class,Consumer,Technology,69.15,1,0,1.38,5.4
24857,11/6/2013,Standard Class,Home Office,Furniture,39.96,2,0,14.3856,5.24
24858,11/6/2013,Standard Class,Corporate,Technology,106.32,2,0,34.02,5.18
24859,11/6/2013,Standard Class,Home Office,Office Supplies,141.831,3,0.1,3.141,4.89
24860,11/6/2013,Standard Class,Corporate,Office Supplies,60.42,2,0,9.66,4.75
24861,11/6/2013,Second Class,Consumer,Office Supplies,60.48,3,0,2.97,4.35
24862,11/6/2013,First Class,Home Office,Office Supplies,36.558,6,0.7,-45.162,4.08
24863,11/6/2013,Second Class,Consumer,Office Supplies,28.998,2,0.1,0.318,3.94
24864,11/6/2013,Same Day,Home Office,Furniture,48.45,1,0,12.09,3.9
24865,11/6/2013,Standard Class,Corporate,Technology,40.29,1,0,4.83,3.79
24866,11/6/2013,Standard Class,Corporate,Furniture,63.48,4,0,25.32,3.57
24867,11/6/2013,Second Class,Consumer,Office Supplies,28.08,3,0,0,3.13
24868,11/6/2013,Standard Class,Home Office,Office Supplies,58.74,2,0,20.52,2.62
24869,11/6/2013,Standard Class,Consumer,Office Supplies,28.98,2,0.7,-56.04,2.45
24870,11/6/2013,Standard Class,Consumer,Office Supplies,32.4,6,0.6,-22.68,2.43
24871,11/6/2013,Standard Class,Home Office,Office Supplies,33.18,2,0,4.92,2.06
24872,12/6/2013,Second Class,Home Office,Office Supplies,21.96,2,0.6,-17.58,2.05
24873,12/6/2013,Second Class,Consumer,Office Supplies,26.04,2,0,8.04,1.99
24874,12/6/2013,First Class,Home Office,Office Supplies,29.952,2,0.7,-19.968,1.89
24875,12/6/2013,Standard Class,Corporate,Office Supplies,45.72,1,0,15.06,1.77
24876,12/6/2013,Second Class,Corporate,Office Supplies,34.68,2,0,9.36,1.76
24877,12/6/2013,Standard Class,Corporate,Office Supplies,14.97,1,0,5.37,1.38
24878,12/6/2013,Standard Class,Consumer,Office Supplies,16.98,1,0,0.48,1.21
24879,12/6/2013,Standard Class,Corporate,Office Supplies,15.33,1,0,0.75,1.09
24880,12/6/2013,Second Class,Home Office,Office Supplies,7.908,1,0.6,-3.582,0.96
24881,12/6/2013,First Class,Home Office,Office Supplies,3.888,1,0.7,-4.542,0.89
24882,12/6/2013,Second Class,Consumer,Office Supplies,22.8,4,0.5,-22.44,0.84
24883,12/6/2013,Second Class,Home Office,Office Supplies,12.276,1,0.6,-17.814,0.82
24884,12/6/2013,First Class,Corporate,Office Supplies,14.01,1,0,0.54,0.69
24885,12/6/2013,Standard Class,Home Office,Office Supplies,10.41,1,0,3.51,0.47
24886,12/6/2013,Second Class,Corporate,Office Supplies,8.72,5,0.2,-1.744,0.44
24887,12/6/2013,Second Class,Home Office,Office Supplies,4.548,1,0.6,-4.212,0.35
24888,12/6/2013,Second Class,Corporate,Office Supplies,11.364,3,0.8,-17.046,0.33
24889,12/6/2013,First Class,Home Office,Office Supplies,1.71,1,0.7,-1.62,0.32
24890,12/6/2013,Standard Class,Corporate,Office Supplies,51.24,4,0,17.88,0.31
24891,12/6/2013,Standard Class,Consumer,Office Supplies,4.452,1,0.6,-2.568,0.27
24892,12/6/2013,Standard Class,Consumer,Technology,3045.84,7,0,1035.58,309.75
24893,12/6/2013,Standard Class,Consumer,Technology,1462.14,6,0,321.66,159
24894,12/6/2013,Second Class,Consumer,Technology,499.98,2,0,114.9954,139.02
24895,12/6/2013,Second Class,Home Office,Technology,1287.96,2,0,489.42,138.24
24896,12/6/2013,Second Class,Consumer,Technology,1199.976,4,0.4,179.9964,137.64
24897,12/6/2013,Standard Class,Corporate,Technology,1022.256,4,0.4,-0.064,110.37
24898,12/6/2013,Standard Class,Corporate,Furniture,1093.248,6,0.4,-328.032,95.08
24899,12/6/2013,First Class,Consumer,Office Supplies,542.1,13,0,64.74,85.69
24900,12/6/2013,Second Class,Consumer,Office Supplies,370.26,6,0,55.44,73.79
24901,12/6/2013,Second Class,Consumer,Furniture,666.72,4,0,73.32,66.9
24902,12/6/2013,Standard Class,Consumer,Furniture,328.16,5,0.2,-36.94,61.63
24903,12/6/2013,Second Class,Consumer,Furniture,380.058,3,0.3,-21.7176,55.49
24904,12/6/2013,Standard Class,Home Office,Technology,900.207,7,0.1,149.877,54.54
24905,12/6/2013,Standard Class,Corporate,Furniture,1291.446,4,0.35,-39.834,51.52
24906,12/6/2013,First Class,Consumer,Technology,166.62,2,0,34.98,49.11
24907,12/6/2013,First Class,Consumer,Furniture,408.006,2,0.1,72.5344,44.86
24908,12/6/2013,Standard Class,Consumer,Furniture,491.832,8,0.1,158.472,39.24
24909,12/6/2013,Standard Class,Corporate,Technology,227.4,6,0,34.08,38.42
24910,12/6/2013,Standard Class,Corporate,Technology,248.08,7,0,99.12,32.85
24911,12/6/2013,Second Class,Corporate,Office Supplies,430.92,14,0,189.56,32.69
24912,12/6/2013,Second Class,Home Office,Office Supplies,148.68,4,0,5.88,29.85
24913,12/6/2013,First Class,Consumer,Office Supplies,256.23,5,0.1,56.88,28.7
24914,12/6/2013,Standard Class,Home Office,Technology,1051.824,8,0.15,-111.456,28.26
24915,12/6/2013,Same Day,Consumer,Technology,126.09,1,0,21.42,25.13
24916,12/6/2013,First Class,Consumer,Technology,80.46,1,0,10.44,19.16
24917,12/6/2013,Second Class,Corporate,Office Supplies,129.56,2,0,24.6,15.71
24918,12/6/2013,Standard Class,Consumer,Office Supplies,87.84,4,0.6,-92.28,15.62
24919,12/6/2013,Standard Class,Corporate,Furniture,88.02,2,0,31.68,14.36
24920,12/6/2013,Standard Class,Consumer,Office Supplies,169.38,6,0,0,13.64
24921,12/6/2013,Standard Class,Consumer,Furniture,95.76,3,0.6,-102.96,13.36
24922,12/6/2013,Standard Class,Corporate,Office Supplies,245.016,3,0.4,-85.764,11.58
24923,12/6/2013,First Class,Consumer,Office Supplies,54.432,3,0.1,-3.078,10.24
24924,12/6/2013,Second Class,Corporate,Office Supplies,62.46,3,0,22.44,10.13
24925,12/6/2013,Second Class,Consumer,Furniture,64.2765,5,0.27,7.8765,9.94
24926,12/6/2013,Same Day,Home Office,Office Supplies,52.86,2,0,4.74,9.36
24927,12/6/2013,Standard Class,Consumer,Office Supplies,98.4,2,0,42.3,7.11
24928,12/6/2013,Second Class,Home Office,Office Supplies,47.88,4,0,2.28,6.92
24929,12/6/2013,Standard Class,Corporate,Office Supplies,71.736,2,0.4,-7.184,6.44
24930,12/6/2013,Standard Class,Consumer,Office Supplies,54.36,4,0,9.72,5.53
24931,12/6/2013,Second Class,Home Office,Office Supplies,63.36,9,0.2,1.44,4.88
24932,12/6/2013,Second Class,Corporate,Technology,26.36,1,0,8.16,4.88
24933,12/6/2013,First Class,Consumer,Office Supplies,13.23,3,0,0,4.86
24934,12/6/2013,First Class,Consumer,Office Supplies,51.78,1,0,9.3,4.55
24935,12/6/2013,Standard Class,Corporate,Office Supplies,81.408,4,0.4,-46.192,4.54
24936,12/6/2013,Standard Class,Consumer,Technology,89.97,3,0,25.1916,4.53
24937,12/6/2013,Second Class,Home Office,Technology,59.025,1,0.5,-22.455,4.36
24938,12/6/2013,Standard Class,Consumer,Office Supplies,45.75,1,0,21.03,4.15
24939,12/6/2013,Second Class,Corporate,Office Supplies,25.84,2,0,12.64,4.1
24940,12/6/2013,Standard Class,Corporate,Office Supplies,86.352,4,0.4,-47.568,4.09
24941,12/6/2013,Same Day,Consumer,Office Supplies,13.47,1,0,0.66,3.7
24942,12/6/2013,First Class,Consumer,Office Supplies,21.96,2,0,7.68,3.33
24943,12/6/2013,Standard Class,Corporate,Office Supplies,18.48,2,0,4.96,3.13
24944,12/6/2013,Standard Class,Consumer,Office Supplies,40.86,3,0,19.53,3.12
24945,12/6/2013,Standard Class,Consumer,Office Supplies,21.96,2,0,9,3.1
24946,12/6/2013,Second Class,Consumer,Furniture,48.576,3,0.2,9.7152,3.09
24947,12/6/2013,Same Day,Corporate,Office Supplies,15.36,2,0,4.88,3.09
24948,12/6/2013,Second Class,Consumer,Furniture,33.642,2,0.1,10.782,2.97
24949,12/6/2013,Standard Class,Corporate,Technology,32.508,3,0.4,-11.412,2.73
24950,12/6/2013,First Class,Consumer,Office Supplies,9.84,3,0,2.8536,2.71
24951,12/6/2013,First Class,Corporate,Office Supplies,29.01,1,0,3.18,2.69
24952,6/13/2013,Standard Class,Consumer,Office Supplies,25.47,1,0,6.6,2.67
24953,6/13/2013,Standard Class,Consumer,Furniture,19.92,4,0,6.5736,2.14
24954,6/13/2013,Standard Class,Corporate,Office Supplies,24.768,4,0.4,-1.312,2.07
24955,6/13/2013,Standard Class,Corporate,Technology,29.244,1,0.4,-15.116,2.04
24956,6/13/2013,Second Class,Consumer,Office Supplies,5.28,1,0,2.376,1.75
24957,6/13/2013,Standard Class,Consumer,Office Supplies,16.98,1,0,2.88,1.66
24958,6/13/2013,Standard Class,Consumer,Office Supplies,23.65,1,0,6.149,1.61
24959,6/13/2013,Standard Class,Consumer,Office Supplies,21.72,2,0,2.82,1.54
24960,6/13/2013,Second Class,Consumer,Office Supplies,8.26,2,0,3.8822,1.24
24961,6/13/2013,Second Class,Home Office,Office Supplies,31.68,9,0.6,-30.24,1.23
24962,6/13/2013,Second Class,Home Office,Office Supplies,16.72,5,0.6,-21.38,1.06
24963,6/13/2013,Standard Class,Consumer,Technology,13.98,2,0,3.9144,0.95
24964,6/13/2013,Second Class,Home Office,Office Supplies,33.44,5,0.2,-4.66,0.89
24965,6/13/2013,Second Class,Home Office,Office Supplies,9.376,2,0.2,2.776,0.84
24966,6/13/2013,Second Class,Home Office,Office Supplies,16.416,3,0.2,-1.284,0.69
24967,6/13/2013,Standard Class,Consumer,Office Supplies,10.296,2,0.45,0.696,0.67
24968,6/13/2013,Standard Class,Consumer,Office Supplies,16.45,5,0,7.567,0.67
24969,6/13/2013,Second Class,Home Office,Office Supplies,8.208,3,0.6,-9.492,0.66
24970,6/13/2013,First Class,Consumer,Office Supplies,40.44,3,0,10.5144,0.49
24971,6/13/2013,Standard Class,Consumer,Office Supplies,7.38,2,0,3.4686,0.28
24972,6/13/2013,Second Class,Home Office,Office Supplies,4.688,2,0.6,-1.912,0.22
24973,6/13/2013,Standard Class,Consumer,Office Supplies,2.296,2,0.8,-3.9032,0.22
24974,6/13/2013,Standard Class,Consumer,Technology,328.28,2,0,141.16,72.16
24975,6/13/2013,Standard Class,Consumer,Technology,735.39,3,0,250.02,66.68
24976,6/13/2013,Standard Class,Consumer,Office Supplies,558.42,2,0,0,39.29
24977,6/13/2013,Standard Class,Home Office,Furniture,727.56,3,0,116.4,39.29
24978,6/13/2013,Standard Class,Consumer,Technology,260.88,6,0,96.48,23.57
24979,6/13/2013,Standard Class,Consumer,Office Supplies,133.02,3,0,38.52,19.14
24980,6/13/2013,Standard Class,Consumer,Office Supplies,158.22,6,0,31.5,17.29
24981,6/13/2013,Second Class,Consumer,Technology,119.94,10,0.4,15.992,15.91
24982,6/13/2013,Standard Class,Consumer,Office Supplies,127.008,3,0.1,40.878,13.92
24983,6/13/2013,Same Day,Consumer,Office Supplies,134.46,9,0,60.48,10.54
24984,6/13/2013,Second Class,Corporate,Office Supplies,96.36,6,0,25.0536,10.1
24985,6/13/2013,Standard Class,Corporate,Furniture,321.568,2,0.2,28.1372,9.07
24986,6/13/2013,Standard Class,Consumer,Technology,167.952,6,0.2,-27.2922,8.83
24987,6/13/2013,Standard Class,Corporate,Furniture,1245.6,3,0,62.28,8.63
24988,6/13/2013,Same Day,Corporate,Office Supplies,163.62,3,0,78.48,8.13
24989,6/13/2013,First Class,Consumer,Office Supplies,61.68,1,0,18.48,7.99
24990,6/13/2013,Second Class,Consumer,Furniture,52.83,3,0,26.37,7.33
24991,6/13/2013,Second Class,Consumer,Office Supplies,21.99,5,0.8,-32.985,5.12
24992,6/13/2013,Standard Class,Consumer,Office Supplies,79.38,3,0.5,-6.39,3.97
24993,6/13/2013,Standard Class,Consumer,Office Supplies,25.38,2,0,11.64,3.8
24994,6/13/2013,Standard Class,Home Office,Office Supplies,46.92,2,0,15.9,3.78
24995,6/13/2013,Second Class,Corporate,Office Supplies,35.91,3,0,1.71,3.12
24996,6/13/2013,Standard Class,Home Office,Office Supplies,57.4,7,0,28,2.95
24997,6/13/2013,Standard Class,Consumer,Office Supplies,49.77,3,0,7.38,2.45
24998,6/13/2013,Standard Class,Consumer,Office Supplies,45.04,2,0.2,4.504,1.32
24999,6/13/2013,Standard Class,Consumer,Office Supplies,34.24,8,0,9.9296,1.02
25000,6/13/2013,Second Class,Consumer,Office Supplies,3.648,2,0.7,-2.7968,0.6
25001,6/13/2013,Standard Class,Consumer,Office Supplies,8.64,2,0.2,3.024,0.6
25002,6/13/2013,First Class,Home Office,Office Supplies,15.28,2,0,7.4872,0.58
25003,6/13/2013,Standard Class,Consumer,Furniture,1983.015,5,0.1,616.815,211.36
25004,6/13/2013,First Class,Consumer,Furniture,763.28,5,0.3,-21.808,153.02
25005,6/13/2013,Standard Class,Corporate,Technology,1112.208,2,0.15,379.428,99.39
25006,6/13/2013,Standard Class,Consumer,Office Supplies,923.58,7,0,9.1,67.89
25007,6/13/2013,First Class,Consumer,Technology,391.545,3,0.5,-274.095,57.89
25008,6/13/2013,Standard Class,Consumer,Furniture,988.86,2,0,138.42,55.88
25009,6/13/2013,Standard Class,Consumer,Technology,244.74,2,0,70.92,51.57
25010,6/13/2013,First Class,Consumer,Office Supplies,119.52,3,0.17,-14.4,44.61
25011,6/13/2013,Standard Class,Corporate,Furniture,869.7,5,0,191.25,43.04
25012,6/13/2013,Standard Class,Corporate,Office Supplies,487.728,3,0.2,66.978,38.37
25013,6/13/2013,Second Class,Home Office,Office Supplies,176.61,7,0,45.78,33.59
25014,6/13/2013,Second Class,Corporate,Furniture,683.91,5,0.1,7.56,29.49
25015,6/13/2013,Standard Class,Home Office,Office Supplies,354.96,12,0,60.12,25.15
25016,6/13/2013,Second Class,Corporate,Office Supplies,341.523,7,0.1,129.003,23.29
25017,6/13/2013,Standard Class,Corporate,Technology,228.15,5,0.1,-20.4,23.19
25018,6/13/2013,Standard Class,Corporate,Office Supplies,736.452,6,0.1,89.892,23
25019,6/13/2013,Second Class,Corporate,Furniture,445.802,7,0.3,-108.2662,21.36
25020,6/13/2013,Second Class,Home Office,Office Supplies,212.1,7,0,97.44,20.52
25021,6/13/2013,Standard Class,Consumer,Technology,303.84,3,0,39.48,20.31
25022,6/13/2013,First Class,Consumer,Technology,125.82,3,0.5,-113.31,19.56
25023,6/13/2013,Second Class,Home Office,Technology,162.18,2,0,22.68,17.39
25024,6/13/2013,Second Class,Home Office,Technology,166.5,2,0,14.94,16.91
25025,6/13/2013,Standard Class,Corporate,Office Supplies,141.48,4,0,9.84,16.75
25026,6/13/2013,Standard Class,Corporate,Technology,107.325,3,0.1,11.925,16.08
25027,6/13/2013,Second Class,Corporate,Furniture,198.045,5,0.1,68.145,14.1
25028,6/13/2013,Second Class,Consumer,Furniture,181.884,1,0.6,-222.816,12.71
25029,6/13/2013,Second Class,Home Office,Office Supplies,76.8,4,0,17.64,12.23
25030,6/13/2013,Standard Class,Home Office,Technology,112.62,1,0,56.31,10.03
25031,6/13/2013,Standard Class,Home Office,Office Supplies,168.318,6,0.1,7.398,9.96
25032,6/13/2013,Second Class,Corporate,Furniture,135.999,3,0.1,2.979,9.74
25033,6/13/2013,Standard Class,Consumer,Technology,143.13,1,0,57.24,9.12
25034,6/13/2013,Second Class,Corporate,Office Supplies,160.272,7,0.1,37.212,8.81
25035,6/13/2013,Standard Class,Consumer,Office Supplies,84.24,8,0,19.2,8.36
25036,6/13/2013,Standard Class,Corporate,Furniture,68.04,3,0.1,21.15,8.33
25037,6/13/2013,Second Class,Consumer,Furniture,159.296,2,0.2,3.976,8.18
25038,6/13/2013,Second Class,Consumer,Technology,69.864,1,0.6,-52.416,6.75
25039,6/13/2013,Standard Class,Consumer,Office Supplies,44.2,5,0,3.9,6.65
25040,6/13/2013,Standard Class,Corporate,Office Supplies,94.77,2,0.1,35.79,6.11
25041,6/13/2013,Second Class,Home Office,Office Supplies,49.02,2,0,19.56,5.93
25042,6/13/2013,Standard Class,Consumer,Technology,83.88,1,0,20.97,5.78
25043,6/13/2013,Second Class,Consumer,Office Supplies,37.5,5,0,3,4.56
25044,6/13/2013,Standard Class,Consumer,Office Supplies,24.084,4,0.1,4.164,3.59
25045,6/13/2013,Standard Class,Corporate,Technology,46.53,2,0.5,-27.03,3.33
25046,6/13/2013,Standard Class,Consumer,Office Supplies,27.39,1,0,9.03,3.17
25047,6/13/2013,Standard Class,Consumer,Office Supplies,58.74,2,0,20.52,3.04
25048,6/13/2013,Second Class,Consumer,Technology,56.64,3,0,23.22,2.47
25049,6/13/2013,Standard Class,Home Office,Furniture,547.11,3,0,158.58,2.19
25050,6/13/2013,Second Class,Consumer,Office Supplies,50.4,2,0,25.2,2.07
25051,6/13/2013,Standard Class,Corporate,Technology,103.572,2,0.1,14.952,2.01
25052,6/13/2013,Second Class,Consumer,Office Supplies,25.36,4,0,3.52,1.53
25053,6/13/2013,Second Class,Consumer,Office Supplies,20.94,3,0,4.8,1.43
25054,6/14/2013,Standard Class,Consumer,Office Supplies,14.64,2,0,1.72,1.07
25055,6/14/2013,Standard Class,Corporate,Office Supplies,103.56,2,0,18.6,1.07
25056,6/14/2013,Standard Class,Corporate,Furniture,8.544,2,0.6,-7.476,0.8
25057,6/14/2013,First Class,Consumer,Technology,40.68,3,0.2,-9.153,0.71
25058,6/14/2013,Second Class,Consumer,Office Supplies,4.992,1,0.6,-6.498,0.45
25059,6/14/2013,Second Class,Consumer,Furniture,6.16,2,0,1.9712,0.32
25060,6/14/2013,First Class,Consumer,Technology,2025.36,6,0.2,607.608,355.61
25061,6/14/2013,First Class,Consumer,Technology,1799.994,2,0.7,-2639.9912,219.62
25062,6/14/2013,Standard Class,Consumer,Office Supplies,1987.32,4,0,298.08,191.29
25063,6/14/2013,Second Class,Consumer,Technology,1469.25,5,0,616.95,127.72
